SerialNo,RespSex,Age_Banded,age_dv,Country_DV,surveyyear,bhhsize,below16,Below6,hhdinc,workstat,marstat2,bethnicity,Region_DV,Religion_DV,WIMD_2014_quintile,NIMD_2010_quintile,UrbanRuralInd,psu_dv,stratum_dv,combinedW1_4weight,countryW1_4weight,dietary,fdreac_dv,Q2_14sub_DV,Q2_14su2_DV,Q2_14su3_DV,Q2_14su4_DV,Q2_14su5_DV,Q2_14su6_DV,Q2_14su7_DV,Q2_14su8_DV,q2_14su9_DV,q2_14s10_DV,q2_14s11_DV,Q2_14s12_DV,Q2_14s13_DV,Q2_14s14_DV,Q2_14s15_DV,q2_14s16_DV,Q3_1,q3_131,Q6_4,Q11_8bDV,Q11_8bD2,Q11_8bD3,Q11_8bD4,Q11_8bD5,Q11_8bD6,Q11_8bD7,Q11_8bD8,Q11_8bD9,Q11_8b18,Q11_8b19,Q11_8b20,Q11_8b22,Q11_8b23,w3w2_Q11_8b_15,Q11_8b21,W3_Q11_8b_19,Q11_8b24,Q11_8b25,Q11_8b25v2,bpoison,Q4_27_6_Slice
502111,1,,4,1,5,2,2,2,4,1,1,,5,1,-1,-1,1,1753,678,1.715993558,1.259085887,3,3,5,6,4,,,3,1,,,,,,,,3,,3,0,2,1,0,1,1,0,1,1,1,1,1,1,1,1,0,,1,,0,0,0,1,3
502114,2,,3,1,5,2,1,2,2,1,2,,2,1,-1,-1,1,1602,686,0.623965172,0.457825577,3,3,4,5,4,,,1,1,,,,,,,,8,,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,,0,,0,0,0,2,4
502118,2,,5,1,5,2,2,2,-8,3,1,,7,3,-1,-1,1,1685,607,0.969273419,0.711190597,3,3,4,7,6,,,5,1,,,,,,,,7,,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,0,,0,0,0,-8,4
502120,1,,3,1,5,4,1,2,4,1,1,,6,3,-1,-1,2,2112,510,2.287373834,1.678328044,3,3,6,6,5,,,4,1,,,,,,,,5,,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,5
502135,2,,4,2,5,2,2,2,-8,3,1,,10,2,3,-1,2,1049,658,0.193212813,0.644767657,3,1,4,6,6,,,4,8,,,,,,,,8,,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,1,5
502137,2,,3,1,5,3,1,2,3,1,1,,9,1,-1,-1,1,1157,665,1.265736006,0.928715806,3,1,5,8,8,,,5,3,,,,,,,,7,,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,0,,0,0,0,1,4
502138,2,,6,1,5,1,2,2,2,2,2,,1,1,-1,-1,2,1312,692,0.58374037,0.428311201,3,3,3,8,6,,,1,3,,,,,,,,5,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502139,2,,6,2,5,1,2,2,1,2,1,,10,3,5,-1,1,1565,658,0.115053514,0.383943401,3,3,4,5,5,,,3,1,,,,,,,,8,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502143,2,,4,1,5,3,1,2,4,1,1,,7,3,-1,-1,1,1703,735,1.167803518,0.856859235,3,3,7,7,7,,,5,1,,,,,,,,6,,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,,1,,0,0,0,1,5
502145,1,,3,1,5,4,1,1,4,1,1,,4,2,-1,-1,1,1498,730,3.03658645,2.228052154,3,3,4,8,8,,,8,1,,,,,,,,8,,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,0,0,2,2
502164,2,,3,1,5,4,1,1,2,3,2,,6,1,-1,-1,1,1511,724,0.51956629,0.381224382,3,3,5,4,4,,,8,1,,,,,,,,8,,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,0,,0,0,0,2,3
502182,1,,1,1,5,4,1,1,2,1,2,,9,3,-1,-1,1,1439,604,2.715140178,1.99219552,3,3,5,5,5,,,3,2,,,,,,,,3,,3,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,,1,,0,0,0,2,2
502185,1,,6,2,5,1,2,2,2,2,2,,10,3,1,-1,1,1551,721,0.133151417,0.444337649,3,3,6,8,7,,,3,1,,,,,,,,7,,1,0,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,,0,,0,0,0,1,5
502186,1,,5,1,5,1,2,2,3,1,1,,6,1,-1,-1,1,2076,693,0.893702747,0.65574169,3,3,4,6,4,,,1,1,,,,,,,,8,,1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,,0,,0,0,0,2,4
502189,2,,2,1,5,4,1,1,-8,3,1,,2,3,-1,-1,1,1378,686,2.12378962,1.558300452,3,1,3,8,8,,,8,1,,,,,,,,8,,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502200,2,,6,3,5,1,2,2,1,2,2,,12,1,-1,1,1,1916,662,0.076229822,0.384219181,3,1,4,7,7,,,4,4,,,,,,,,8,,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,,0,0,0,2,5
502204,2,,7,1,5,1,2,2,-9,2,2,,5,1,-1,-1,1,1164,605,0.578999151,0.424832399,3,3,3,7,7,,,7,1,,,,,,,,8,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502208,2,,3,2,5,2,2,2,2,3,1,,10,3,4,-1,2,1573,627,0.185599411,0.619361085,3,1,4,8,4,,,4,1,,,,,,,,8,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,1,3
502209,1,,3,3,5,4,1,1,3,1,1,,12,1,-1,3,1,1897,662,0.295464621,1.489222607,3,3,4,6,2,,,8,1,,,,,,,,8,,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,,0,,1,0,0,2,3
502213,1,,2,1,5,1,2,2,3,1,2,,8,3,-1,-1,1,2182,553,1.014365468,0.744276246,3,3,4,4,6,,,1,4,,,,,,,,4,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502227,1,,5,1,5,2,2,2,4,1,2,,2,1,-1,-1,1,1602,686,1.713514357,1.257266808,3,3,6,8,8,,,1,1,,,,,,,,8,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0,0,0,2,4
502229,2,,7,1,5,1,2,2,4,2,2,,6,1,-1,-1,1,1550,693,0.771790453,0.566290277,3,3,6,8,4,,,8,6,,,,,,,,8,,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,2
502234,1,,5,1,5,3,2,2,-9,2,1,,7,-9,-1,-1,1,1093,545,1.921684795,1.410008909,1,3,8,8,8,,,8,1,,,,,,,,7,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,3
502238,2,,6,2,5,2,2,2,2,2,1,,10,1,4,-1,1,1951,627,0.230107027,0.767886801,3,1,3,8,8,,,3,1,,,,,,,,8,,2,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,,0,,0,0,0,1,4
502242,2,,5,2,5,2,2,2,2,1,1,,10,1,4,-1,2,2077,627,0.269506867,0.89936743,3,3,4,5,4,,,8,1,,,,,,,,8,,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,2,4
502245,2,,6,1,5,2,2,2,4,2,2,,8,1,-1,-1,1,1587,553,1.356987791,0.995670507,3,3,8,7,8,,,8,3,,,,,,,,8,,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,2,5
502246,2,,5,2,5,2,2,2,4,1,1,,10,3,5,-1,1,1946,627,0.269506867,0.89936743,3,3,4,8,6,,,5,2,,,,,,,,8,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,3
502247,2,,7,1,5,1,2,2,3,3,2,,8,1,-1,-1,2,1688,553,0.678493896,0.497835254,3,1,8,8,8,,,4,1,,,,,,,,8,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502249,1,,7,1,5,2,2,2,4,2,1,,8,3,-1,-1,1,1871,593,1.31676874,0.96616035,3,2,4,6,6,,,4,1,,,,,,,,8,,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502253,2,,4,1,5,4,1,1,3,1,1,,7,1,-1,-1,1,2078,607,1.751705338,1.285288898,3,3,4,6,1,,,6,4,,,,,,,,8,,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,2,5
502254,2,,7,1,5,3,2,2,-9,2,2,,5,1,-1,-1,1,1905,742,1.736997393,1.274497152,3,3,5,6,5,,,3,1,,,,,,,,8,,4,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,5
502259,2,,3,1,5,4,1,2,3,1,1,,8,1,-1,-1,1,2122,593,2.288770418,1.679352768,3,3,5,5,4,,,6,5,,,,,,,,8,,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,,0,0,0,2,4
502260,2,,2,1,5,3,1,2,-9,1,2,,2,1,-1,-1,1,1698,747,0.886839365,0.650705781,3,3,4,8,6,,,3,1,,,,,,,,4,,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,2,1
502264,1,,7,1,5,2,2,2,-9,2,1,,2,1,-1,-1,2,1631,706,1.435911234,1.053579462,3,3,8,8,5,,,7,1,,,,,,,,8,,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,,0,,0,0,0,1,4
502285,1,,4,1,5,2,2,2,3,1,1,,6,3,-1,-1,1,2185,510,1.787405493,1.31148338,3,3,4,4,4,,,1,1,,,,,,,,6,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,1,5
502286,2,,6,1,5,2,2,2,-9,3,1,,2,1,-1,-1,1,2016,747,1.479769432,1.085759792,3,3,5,7,7,,,1,1,,,,,,,,8,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0,0,0,1,4
502290,1,,4,1,5,1,2,2,1,2,2,,2,3,-1,-1,2,1631,706,0.684512584,0.502251381,3,1,8,5,5,,,5,1,,,,,,,,8,,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,1,5
502292,2,,7,1,5,2,2,2,3,2,1,,2,3,-1,-1,1,1778,686,1.479769432,1.085759792,3,1,3,8,6,,,4,2,,,,,,,,7,,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,2,5
502295,1,,5,3,5,2,2,2,2,2,1,,12,3,-1,4,1,1769,505,0.156680208,0.789711157,3,3,4,7,7,,,4,4,,,,,,,,7,,4,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,0,,0,0,0,1,4
502304,2,,4,1,5,3,1,2,3,1,1,,6,1,-1,-1,1,1608,510,0.650872189,0.477568219,3,3,4,7,7,,,4,1,,,,,,,,4,,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,,0,,0,0,0,2,5
502305,2,,7,2,5,1,2,2,1,2,2,,10,1,1,-1,2,1020,658,0.115053514,0.383943401,3,3,4,8,4,,,7,1,,,,,,,,8,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502307,2,,3,1,5,4,1,2,4,1,1,,7,3,-1,-1,1,1196,735,1.167803518,0.856859235,3,3,4,6,4,,,2,1,,,,,,,,4,,1,0,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,,0,,0,0,0,1,4
502310,2,,6,1,5,1,2,2,1,2,2,,8,1,-1,-1,1,1868,571,0.678493896,0.497835254,3,3,5,7,7,,,5,1,,,,,,,,7,,1,0,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,0,,0,0,0,2,2
502314,2,,3,1,5,3,1,2,2,3,1,,8,3,-1,-1,1,1392,593,0.45675943,0.335140741,3,3,4,8,3,,,3,1,,,,,,,,5,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502315,2,,5,1,5,2,2,2,-9,1,1,,7,3,-1,-1,1,1338,607,1.214230238,0.890924182,3,1,7,6,6,,,6,1,,,,,,,,6,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,2
502320,2,,2,1,5,4,1,1,3,3,1,,1,3,-1,-1,1,2188,726,1.117058445,0.819625759,3,3,4,6,4,,,3,4,,,,,,,,6,,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0,0,0,1,5
502326,2,,4,3,5,1,2,2,3,1,2,,12,1,-1,5,1,1358,662,0.10672623,0.537929431,3,3,5,7,7,,,5,2,,,,,,,,7,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502330,2,,1,1,5,3,2,2,4,1,2,,4,3,-1,-1,1,2038,636,2.24399087,1.646496411,1,1,8,8,8,,,8,7,,,,,,,,4,,5,0,3,1,1,0,0,0,0,1,0,1,0,0,1,1,0,,0,,0,0,0,1,4
502334,2,,3,1,5,2,2,2,4,1,1,,2,1,-1,-1,1,1880,706,3.119825797,2.289127842,3,3,4,6,5,,,4,1,,,,,,,,5,,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,,0,,0,0,0,2,4
502340,2,,6,3,5,1,2,2,-9,2,2,,12,1,-1,4,2,1223,662,0.076229822,0.384219181,3,1,7,8,8,,,4,1,,,,,,,,8,,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,2,1
502341,2,,7,3,5,1,2,2,4,2,2,,12,1,-1,1,1,1496,589,0.076229822,0.384219181,3,3,4,8,1,,,5,4,,,,,,,,5,,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,2,3
502343,2,,3,1,5,4,1,1,-9,3,1,,5,1,-1,-1,1,1864,678,0.779559829,0.571990946,3,3,6,5,4,,,1,1,,,,,,,,7,,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,1,4
502347,1,,1,1,5,3,2,2,3,1,1,,8,3,-1,-1,1,1918,571,3.682244265,2.7017944,3,3,4,4,4,,,7,3,,,,,,,,4,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,2
502351,1,,5,1,5,2,2,2,3,1,1,,7,2,-1,-1,1,1222,607,1.603493469,1.176540545,3,3,6,8,8,,,8,8,,,,,,,,7,,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,2,4
502355,2,,6,1,5,1,2,2,2,2,2,,3,1,-1,-1,2,1013,660,0.535368476,0.392819011,3,3,3,6,6,,,4,1,,,,,,,,7,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502361,1,,3,2,5,4,1,1,2,1,1,,10,1,2,-1,1,1570,721,0.50328732,1.679512767,3,3,4,4,3,,,2,2,,,,,,,,3,,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,2,2
502370,2,,2,1,5,4,1,1,3,3,1,,3,3,-1,-1,1,1739,576,2.561232215,1.879267739,3,3,4,5,4,,,8,1,,,,,,,,8,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,4
502373,1,,1,1,5,4,2,2,3,1,1,,6,1,-1,-1,1,1550,693,5.584763643,4.097740956,3,3,4,3,6,,,6,1,,,,,,,,8,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502375,2,,7,2,5,1,2,2,1,2,2,,10,1,5,-1,1,1445,627,0.115053514,0.383943401,3,2,6,8,5,,,4,1,,,,,,,,6,,1,0,5,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,0,,0,0,0,2,5
502383,1,,6,1,5,2,2,2,3,1,1,,6,1,-1,-1,2,1604,510,1.874732183,1.375558097,3,3,4,7,5,,,4,1,,,,,,,,8,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,1
502386,1,,3,1,5,3,2,2,-9,1,1,,3,3,-1,-1,1,1672,660,2.380026609,1.746310701,3,1,4,4,4,,,4,7,,,,,,,,3,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,4
502389,1,,6,3,5,2,2,2,3,2,1,,12,1,-1,1,1,1712,589,0.158496193,0.798864218,3,3,4,6,7,,,3,1,,,,,,,,7,,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,1,2
502395,2,,3,3,5,4,1,2,3,1,1,,12,1,-1,4,1,1848,505,0.426904922,2.151717722,3,3,4,4,4,,,4,7,,,,,,,,8,,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,,1,,0,0,0,2,4
502396,2,,6,2,5,1,2,2,3,2,1,,10,1,4,-1,2,1861,627,0.115053514,0.383943401,3,3,4,8,6,,,4,1,,,,,,,,8,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,3
502402,2,,4,2,5,3,2,2,2,3,1,,10,3,1,-1,1,1234,721,0.289819219,0.967151486,3,3,5,6,4,,,1,1,,,,,,,,7,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,0,0,2,3
502404,1,,3,3,5,2,2,2,2,1,1,,12,2,-1,2,2,1832,662,0.590929241,2.978445213,3,3,6,6,5,,,4,1,,,,,,,,5,,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,4
502405,2,,2,2,5,2,2,2,3,1,1,,10,1,1,-1,1,1570,721,0.345705905,1.153650127,3,3,4,6,6,,,4,3,,,,,,,,8,,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,2,3
502408,2,,6,1,5,2,2,2,2,2,1,,9,1,-1,-1,2,1368,665,1.500883021,1.101251587,3,3,4,8,4,,,5,1,,,,,,,,7,,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,,0,0,0,2,4
502409,1,,1,1,5,3,2,2,-9,1,2,,4,2,-1,-1,1,1791,730,2.780254511,2.039972237,1,3,8,8,8,,,8,2,,,,,,,,3,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502427,2,,2,2,5,1,2,2,-9,1,2,,10,1,2,-1,1,1854,658,0.172852952,0.576825063,3,3,4,4,4,,,4,1,,,,,,,,2,,1,0,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,1,,0,0,0,2,2
502432,2,,6,1,5,1,2,2,1,1,2,,9,1,-1,-1,2,1775,541,0.940094657,0.689781094,3,3,5,7,6,,,5,3,,,,,,,,8,,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,2,5
502447,1,,4,3,5,1,2,2,2,1,1,,12,1,-1,1,1,2017,589,0.14773231,0.744611303,3,3,6,3,6,,,4,1,,,,,,,,8,,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,,0,0,0,2,5
502449,2,,6,1,5,2,2,2,2,2,1,,9,1,-1,-1,1,1218,604,1.500883021,1.101251587,3,3,4,8,5,,,4,1,,,,,,,,8,,1,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,2,5
502459,2,,3,1,5,3,1,1,3,3,1,,9,3,-1,-1,2,1414,604,1.010388492,0.741358197,3,1,3,5,5,,,4,1,,,,,,,,4,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,2
502462,1,,1,1,5,3,2,2,-8,1,2,,5,3,-1,-1,1,1094,605,3.142277607,2.305601538,3,1,4,4,5,,,4,3,,,,,,,,3,,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,,0,,0,0,0,1,1
502466,2,,6,3,5,1,2,2,3,2,1,,12,1,-1,1,1,1358,662,0.076229822,0.384219181,3,2,4,7,7,,,5,1,,,,,,,,8,,1,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,,0,,0,0,0,1,3
502480,2,,5,2,5,3,1,2,-9,3,2,,10,1,5,-1,1,1445,627,0.193212813,0.644767657,3,1,4,8,8,,,4,8,,,,,,,,8,,1,0,3,0,1,0,1,1,0,0,1,0,0,0,0,1,1,,0,,0,0,0,2,3
502481,2,,5,3,5,1,2,2,2,3,2,,12,1,-1,4,1,1848,505,0.075356414,0.379816966,3,1,4,4,4,,,3,1,,,,,,,,6,,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,1,4
502482,1,,4,1,5,1,2,2,3,1,2,,3,3,-1,-1,1,1480,576,0.61993546,0.454868834,3,3,8,8,8,,,8,7,,,,,,,,8,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,-8,3
502498,1,,3,3,5,2,2,2,3,1,2,,12,1,-1,2,1,1496,589,0.295464621,1.489222607,3,3,3,6,3,,,4,1,,,,,,,,8,,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,2,2
502499,2,,7,1,5,1,2,2,-8,2,2,,6,1,-1,-1,1,1511,724,0.771790453,0.566290277,3,3,5,8,5,,,7,1,,,,,,,,8,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,5
502504,2,,6,1,5,1,2,2,-9,2,2,,4,1,-1,-1,1,2081,730,0.5122924,0.375887268,3,3,4,8,8,,,4,1,,,,,,,,4,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,0,0,2,5
502506,1,,5,3,5,2,2,2,3,3,1,,12,1,-1,3,2,1567,589,0.156680208,0.789711157,3,2,7,6,6,,,4,7,,,,,,,,8,,2,0,4,0,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,,1,0,0,1,5
502511,2,,3,1,5,4,1,2,4,1,1,,5,3,-1,-1,2,1203,678,0.976571842,0.71654571,3,3,5,7,5,,,4,1,,,,,,,,8,,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,,0,0,0,1,5
502512,2,,5,1,5,1,2,2,1,1,2,,8,3,-1,-1,1,1152,553,0.594940396,0.436529061,3,3,8,8,7,,,8,1,,,,,,,,8,,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,2,4
502513,2,,6,3,5,1,2,2,2,1,2,,12,1,-1,4,2,1270,505,0.071577082,0.360768098,3,1,4,8,7,,,4,1,,,,,,,,7,,1,0,4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,,0,,0,0,0,1,2
502517,1,,3,1,5,1,2,2,3,1,2,,8,3,-1,-1,1,2104,553,1.005434311,0.737723137,3,3,4,5,6,,,4,1,,,,,,,,6,,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,,0,0,0,1,5
502532,2,,4,1,5,4,1,2,4,1,1,,9,3,-1,-1,1,1947,541,1.89860407,1.393073755,3,2,4,5,5,,,4,1,,,,,,,,4,,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,,0,,0,0,0,1,5
502533,2,,6,1,5,2,2,2,2,2,1,,9,1,-1,-1,2,1368,665,1.500883021,1.101251587,3,3,5,7,7,,,4,1,,,,,,,,6,,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,,0,,0,0,0,1,4
502539,2,,2,2,5,4,1,2,2,1,2,,10,3,3,-1,2,2072,627,0.345705905,1.153650127,3,3,3,8,8,,,4,1,,,,,,,,4,,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,1,,0,0,0,1,3
502541,2,,6,2,5,2,2,2,2,2,1,,10,1,4,-1,1,1197,658,0.230107027,0.767886801,3,1,3,7,5,,,3,1,,,,,,,,7,,2,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,2,3
502549,2,,3,3,5,2,2,2,4,1,1,,12,3,-1,5,1,1769,505,0.213452461,1.075858861,3,3,5,6,4,,,4,1,,,,,,,,8,,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,,1,,0,0,0,1,4
502551,2,,3,3,5,3,1,2,1,1,2,,12,1,-1,1,1,1556,589,0.10672623,0.537929431,3,3,4,5,4,,,3,1,,,,,,,,8,,1,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,2,4
502553,2,,7,1,5,1,2,2,3,2,2,,3,1,-1,-1,1,1354,660,0.535368476,0.392819011,3,1,4,7,7,,,4,8,,,,,,,,8,,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,,0,,0,0,0,2,5
502561,1,,4,1,5,4,2,2,-9,1,2,,3,1,-1,-1,1,1739,576,3.09967724,2.274344124,3,3,4,4,4,,,8,1,,,,,,,,3,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,3
502570,1,,7,1,5,1,2,2,2,2,2,,9,1,-1,-1,1,1985,604,0.728199544,0.534306067,3,1,4,7,5,,,4,1,,,,,,,,8,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,1,4
502576,2,,3,1,5,1,2,2,4,1,2,,7,3,-1,-1,1,1756,735,0.583901759,0.428429618,2,1,8,8,8,,,8,8,,,,,,,,8,,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,,0,0,0,1,5
502580,1,,7,2,5,2,2,2,2,2,1,,10,3,4,-1,2,1293,658,0.266302834,0.888675298,3,3,4,8,8,,,4,4,,,,,,,,8,,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,3
502583,2,,6,1,5,1,2,2,2,2,2,,9,3,-1,-1,1,1439,604,0.750441511,0.550625794,3,2,6,5,6,,,3,1,,,,,,,,7,,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,,0,1,0,1,4
502585,2,,3,1,5,2,2,2,-8,3,1,,5,2,-1,-1,1,1740,605,0.779559829,0.571990946,3,3,4,8,8,,,8,1,,,,,,,,5,,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,5
502591,2,,6,1,5,2,2,2,2,2,1,,2,1,-1,-1,2,1853,686,1.479769432,1.085759792,3,3,4,8,7,,,4,1,,,,,,,,8,,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,2,4
502596,2,,2,1,5,3,1,1,-9,1,1,,7,2,-1,-1,1,1719,545,1.659794781,1.217850833,3,1,5,5,4,,,4,1,,,,,,,,4,,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,,0,,0,0,0,1,3
502603,2,,7,1,5,2,2,2,-8,2,1,,6,1,-1,-1,2,1426,724,1.543580906,1.132580554,3,3,4,8,7,,,4,1,,,,,,,,4,,3,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,0,0,0,2,4
502607,2,,5,1,5,2,2,2,-8,3,2,,8,1,-1,-1,1,2182,553,0.949836246,0.696928847,3,1,6,6,5,,,3,1,,,,,,,,8,,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,,0,,0,0,0,1,2
502609,2,,4,3,5,2,2,2,3,1,1,,12,1,-1,5,1,1597,505,0.14151396,0.713269117,3,3,4,6,5,,,8,1,,,,,,,,8,,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,,0,0,0,1,5
